,label,text
1916,0,RT @catwomanarchive: — selina’s apartment in the batman via james chinlund https://t.co/BN3XkmaMmx
1917,0,#MoonKnight was fantastic!! Well done! 8.9/10
1918,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
1919,0,RT @MohamedDiab678: The Moon Knight family had its farewell meeting. We are missing around 1100 amazing people who made this incredible sho…
1920,0,"RT @MohamedDiab678: Thanks everyone who worked day and night on #MoonKnight for 2 years to make the best show they can. Thanks Marvel, Osca…"
1921,1,"RT @ZenitsuStreams: God pls dont spoil @
#DoctorStrange #MultiverseOfMadness #Wanda https://t.co/UJYmar6kYb"
1922,1,"RT @TheGeekyPeep: Moon Knight finale spoilers 
•
•
•

Marc Spector: “If you want him dead, do it yourself”

Jake Lockley: 

#MoonKnight htt…"
1923,1,RT @fazlihalimmedia: Dr Strange Multiverse Madness spoiler https://t.co/e5fpcQIElI
1924,0,"Active in the last hour:
1.) Halo 2 on #Xbox (82 players)
2.) Tom Clancy's Splinter Cell: Chaos Theory on #Xbox (7… https://t.co/roaySGHS97"
1925,0,"RT @STEVENWlTHAV: #MoonKnight

comic parallels; a thread.

     [episode 1]                  [episode 2] https://t.co/ptORI4njVh"
1926,0,There isn’t a fuckin tollbooth in St. Louis #Ozark
1927,0,"Jason Bateman Is Rewatching “Ozark” With His Daughter Who’s Never Seen The Show: ‘This Is A Big Deal’
 - https://t.co/CUrNXcMpyZ"
1928,0,I can’t 😂😂😂
1929,0,wery perfect token
1930,0,"The Batman
4K Ultra HD + Blu-Ray + Digital
List Price $49.98
Now $29.99
Amazon Pre-Order https://t.co/kuGi5dcM3m #ad"
1931,0,Ok so #MoonKnight might be one of my favorites now 👀 I know absolutely nothing about the comics (and kinda don’t wa… https://t.co/2oCs9mybtp
1932,0,RT @nacaomarveI: Ammit e Arthur Harrow em #MoonKnight https://t.co/Ep3v96ac5X
1933,0,@Vsmeell Ohmygod. I would kill for a halo halo rn. Im literally abt to commit a crime to get my hands on this shit
1934,0,"RT @vylkcrie: #MoonKnight

I don’t have any other way to express my feelings bout the finale https://t.co/HLpCDO9Gqt"
1935,0,How Linda Muir went to great lengths to make #TheNorthman's costumes historically accurate. (EXCLUSIVE) https://t.co/oLK9ZJbFgw
1936,0,"RT @arelyjackie24: i wish i can go back to the days where I played zelda, halo, cod, smash bros that’s all"
1937,0,"RT @heonxkyun: i'm 
○ single
○ taken
● in love with this scene from #MoonKnight ep 6 https://t.co/gRKZCcpDmy"
1938,0,https://t.co/4QGW97J7dY 14K Rose Gold Plated Halo Engagement Wedding Stud Earrings 2.41 Ct Oval Emerald FOR SALE https://t.co/TvnKYD5OtO
1939,0,Just watched the final episode of @moonknight and I definitely need a season two!!!! Or at least to have the character come back!
1940,0,Wow this would be awesome if Marvel actually paid their comic writers for the stories they take from
1941,0,"RT @BingeWatchThis_: Which finale did you enjoy more? 

Re-Tweet for #MoonKnight, Like for #Hawkeye. https://t.co/IX0GvndDl4"
1942,0,#Netflix's hottest villain! #Ozark's #AlfonsoHerrera shared how he approached his dark &amp; dangerous role in the fina… https://t.co/aNcvSAFHj8
1943,0,RT @emjemje: Steven!!! #MoonKnight https://t.co/iyDmzkt2OE
1944,0,"RT @Giovanni_montee: Yo,yo!

Bullish on @0xElectricsheep by @UltiverseDAO!🤩

Check out their Special Edition #NFT Cyber Pig made by @pumbaa…"
1945,1,"RT @I_LUVKOOK: TREMENDO SPOILER 

@BTS_twt https://t.co/sCOmEAuPyO"
1946,0,Now that @moonknight is over🥲 let the arts begin💜🌙💜 #OscarIsaac #marcsteven #MarcSpector #StevenGrant #MoonKnight https://t.co/vroH8MZxTD
1947,1,RT @thegoonk1ng: Episode 6 spoilers no context #moonknight https://t.co/jAdQt34RvB
1948,1,"RT @TheB1M: These are the 5 tallest skyscrapers set to complete in 2022 (spoiler alert: 4 of them are in China, despite the country's skysc…"
1949,0,RT @sylviespower: thank you moon knight and loki for being the best mcu shows on disney+ #moonknight https://t.co/xOdn5B9hJa
1950,0,[Avatar: The Last Airbender; S2E05 · 06:47; Frame 9778/32033; Colors: 36395]
1951,0,@heroichollywood #MoonKnight finale 9/10
1952,0,RT @HausofHilton: Please watch Wandavision before watching Dr Strange
1953,1,"RT @waltersndanvers: #MoonKnight episode 6 spoilers 
-
-
-
-
-
-
STEVEN FIXING HIS SUIT MID FIGHT….. WE MUST STAY FOCUSED BROTHERS https://…"
1954,1,"RT @ShyPal__: #Moonknight spoilers 
-
-
-
-
-
-
-
-
me at jake when he finally shows up at the last fuckign moment https://t.co/EuK1PRTTWM"
1955,1,"RT @RT3NENBAUM: #MoonKnight spoilers
•
•
•
•
hottest marvel couple https://t.co/DKXx12wXb7"
1956,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
1957,0,Thanks to @moonaverze for this amazing Aki Batman art. I will play Arkham Asylum as I kick the final boss in Skywar… https://t.co/ZZQDDj3geF
1958,1,"RT @ZenitsuStreams: God pls dont spoil @
#DoctorStrange #MultiverseOfMadness #Wanda https://t.co/UJYmar6kYb"
1959,1,"RT @buckyssteven: #MoonKnight SPOILERS
-
-
all of Twitter right now https://t.co/l95HHRnPis"
1960,1,Que spoiler tan marrano de Moon Knight me acabo de hartar.
1961,0,I wanted to start watching Ozark but ended up watching Kitchen Nightmares on Hulu starting from season 1. Currently… https://t.co/BD5yuc9C4c
1962,0,RT @chrissvellx: the ending of #MoonKnight episode 6 be like: https://t.co/gQmR5EDs7w
1963,0,GRINDING HALO INFINITE SEASON 2 https://t.co/WZijffdH7Q
1964,0,"RT @iamalyxander: After watching Amber Heard testify, I have to agree with the 3 +million people who signed a petition for her to be remove…"
1965,0,"RT @MCU_Direct: Ethan Hawke has revealed that he was ""aiming"" at @vincentdonofrio's Kingpin as inspiration for his portrayal of Arthur Harr…"
1966,0,It was a unexpected ending for MoonKnight #MoonKnight
1967,0,"1H Top #Nft Mints

NFT Worlds Genesis Avatars: 1359
MetaOtters: 90
https://t.co/HT0QcbEC10 Profiles: 78
A Curious P… https://t.co/OiKnXM9kM2"
1968,0,Brock and Parker face to face without a suit. Only one knows the identity of the other at that time. Did the scene… https://t.co/F62J2TtC6A
1969,1,"RT @sasideerhan: #MoonKnight spoilers finale
•
•
•
•
•
YOOOO THIS TRIO https://t.co/2uO7O5IYMO"
1970,1,"RT @RT3NENBAUM: #MoonKnight spoilers
•
•
•
•
hottest marvel couple https://t.co/DKXx12wXb7"
1971,0,"RT @petertingIe: khonshu on his way to the met gala😍💅🏻
#MoonKnight https://t.co/NtxPS1MWcP"
1972,0,"RT @MohamedDiab678: Since my daughter was 4, she wanted to straighten her hair. She never saw someone who looked like her in the media. Tod…"
1973,0,"RT @JJoshiiiiiiiiii: Jake is here!!!!!!
#MoonKnight https://t.co/K2ecu24ylX"
1974,0,"RT @PopularOnXLink: Active in the last hour:
1.) Halo 2 on #Xbox (82 players)
2.) Tom Clancy's Splinter Cell: Chaos Theory on #Xbox (7 play…"
1975,0,RT @mknighthinker: 2nd season will be like #MoonKnight https://t.co/4nBSQinvGr
1976,0,RT @mccnkniqht: something so poetic about a palestinian actress eating up a zionist
1977,0,"RT @McQueenRH: 👻DREAM HALO GW💜
giving one lucky person that doesn't have a halo in the stream their dream halo RN! (spring 2020 not inc.) 🌲…"
1978,0,#DoctorStrange ticket already sold out in my city 🥲🥲 oh God i wanna rewatch it 🥲🥲
1979,0,"@MCUPerfectGifs 1.Loki
2.Wandavision
3.Moon Knight
4.What If...?
5.Hawkeye
6.Falcon and the winter soldier"
1980,0,the reflection 😭
1981,0,"@UsUnitedJustice I mean, that’s like saying you laughed more at Jackass Forever than you did Schindler’s List. Like… https://t.co/TXWh7ZPHmb"
1982,0,"RT @spiderswarz: #Zari and Behrad Tarazi, #LaylaElFaouly, and #KhalidNassour. I would have killed to have onscreen SWANA heroes like these…"
1983,1,RT @adrichatss: When a date for the first airing episode s5 drops PLEASE tell me cause I muted the s5 spoiler tag 😭
1984,0,"RT @moonknight: This Wednesday, experience the epic season finale of Marvel Studios’ #MoonKnight, only on @DisneyPlus. https://t.co/qTV7UGm…"
1985,0,the username told me all i needed to know
1986,1,"RT @rogerxymoff: #MoonKnight EP06 spoiler ⚠️⚠️⚠️

the way the chara calls layla . . . . 

MRC : layla-
STV  : laylaa 🥺🥺
HRW: laayla ~
KSH…"
1987,0,There he goes! @LewisHamilton @LH44updates @LEWISHAMIL7ON @44reputationera @stella__f1 @lhamiltonstuff… https://t.co/J1qecEJFaf
1988,0,RT @chrissvellx: the ending of #MoonKnight episode 6 be like: https://t.co/gQmR5EDs7w
1989,0,"The Middle East, Central America ,and soda in a bag,  come together in friendship. ❤️ 

Oscar Isaac is amazing in… https://t.co/mVn57TdaU4"
1990,0,RT @thebatfilm: Paul Dano and Matt Reeves on the set of The Batman. https://t.co/gqhKbiCVEA
1991,0,Hey @Halo and @Microsoft it would be swell if the game that I've been waiting on for its new update would work. It… https://t.co/QqjMahUbUz
1992,1,"RT @RT3NENBAUM: #MoonKnight spoilers
•
•
•
•
hottest marvel couple https://t.co/DKXx12wXb7"
1993,0,RT @LXBernini97: More Jake plz…#MoonKnight https://t.co/HyI1ItSlup
1994,1,"RT @RWerteb: #MoonKnight finale spoilers 
.
.
.
.
Khonshu be like: Marc wasn’t violent enough, let me introduce you to Jake Lockley https:/…"
1995,0,RT @Frosted_Chelios: Jake Lockley be like  #MoonKnight https://t.co/lHiZR2sc7s
1996,0,RT @p0nyplanet: silly wolf man #MrWolf #TheBadGuys #furryartwork https://t.co/KPTDoYTAfA
1997,1,"RT @LENNIEC0N: #moonknight spoilers
~
~
~
Y’know he’s trying his best to protect them https://t.co/T1C4DfJOXl"
1998,0,"RT @shanasine: halo haloo 🙇 taeyong resonance past &amp; kinho future, the final round 1st player &amp; 2nd player. Not in rush, no pair &amp; no overp…"
1999,0,RT @electrotriple11: BatMan 2 has had a Very intresting Develoment with this Leak...new Vilan reveal here https://t.co/fbcBv1VM3m
2000,1,"RT @AZGOP: 🚩MUST-READ THREAD 🚩

 Here are FACTS on what is actually happening at the Southern Border . . . 

Spoiler🚨: Yuma Mayor is not ha…"
2001,0,@1Kimsey Halo! the unroll you asked for: https://t.co/xFQUFDjHEk Have a good day. 🤖
2002,0,"RT @sugxrwfflez: @MCUPerfectGifs This is based off my personal enjoyment, not necessarily objectivity but:
1. Moon Knight
2. The Falcon and…"
2003,0,"7695FB51 :Battle ID
I need backup!
Lvl 120 Avatar
https://t.co/wg2HsnxhvK"
2004,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
2005,0,"RT @MohamedDiab678: Thanks everyone who worked day and night on #MoonKnight for 2 years to make the best show they can. Thanks Marvel, Osca…"
2006,0,"RT @getFANDOM: Oscar Isaac says there are 'no official plans' for #MoonKnight S2

'I love being Steven... If there was a story that really…"
2007,0,"RT @raspberryfondue: No but, that was all i had in my mind the whole scene #MoonKnight 💅🫣🔥 ... https://t.co/3tOp1X4vLM"
2008,0,i have no words that man is going straight to hell
2009,0,RT @ornchid: meetings #MoonKnight https://t.co/yvnGfMw2Sg
2010,0,"Well I'm very relived to say I'm a fan of #DoctorStrange in the Multiverse of Madness. It's a little uneven, but ev… https://t.co/0NvvA9Nacx"
2011,0,RT @chrisdadeviant: boom #MoonKnight https://t.co/8ggd181G4A
2012,0,"RT @TheActMan_YT: Imagine if in 2005 Bungie patched the BxR and button combos out of Halo 2 for some god-forsaken reason.

That's essential…"
2013,0,RT @NewtonLunaire: HIPPO!!! #MoonKnight https://t.co/dSFnyXMK4M
2014,0,"RT @BingeWatchThis_: Which finale did you enjoy more? 

Re-Tweet for #MoonKnight, Like for #Hawkeye. https://t.co/IX0GvndDl4"
2015,0,"RT @playSHRAPNEL: GET TO KNOW OUR STAFF 👾

Jonathan has been doing UI/UX art &amp; design in games for 18 years starting with Def Jam Fight for…"
2016,0,RT @oscarsarchive: “hippo” is my new comfort scene #moonknight https://t.co/aGIDXwC5Fd
2017,0,"RT @el_landslide: Did 343 make this season of Halo Infinite focus on ""Lone Wolves"" because they know everyone who plays is totally alone si…"
2018,0,"RT @McQueenRH: 🌿HALOS FOR ALL GIVEAWAY🌿
✨OPEN FOR A LIMITED TIME✨
🤍JOIN &amp; COMMENT ""!halo""💜 https://t.co/cQRpIyl1j1"
2019,0,"RT @houseofphoton: #MoonKnight  SHE’S THE MOMENT, LAYLA AS THE AVATAR OF TAWERET https://t.co/XNRimsJaSu"
2020,0,RT @chrisdadeviant: boom #MoonKnight https://t.co/8ggd181G4A
2021,0,RT @AlexGarnerArt: Batman: Court of Owls print for @SideshowFineArt @collectsideshow https://t.co/4SMX5y1vDq
2022,1,"RT @I_LUVKOOK: TREMENDO SPOILER 

@BTS_twt https://t.co/sCOmEAuPyO"
2023,0,"RT @Sampa_The_Great: Ozark fans are within my dms😂❤️

Catching up on the seasons till I get here!"
2024,0,"RT @gustianhe: that little switch flinch oscar isaac what a talented man you are
#MoonKnight https://t.co/M3CRxQKbJL"
2025,0,"RT @aaundolaew: HIPPO!!

#moonknightfanart #MoonKnight https://t.co/680KfMxQZf"
2026,0,"@theMilkWay_ Missing Halo 5 tech?
Play Titanfall 2 and learn the movement system!
It's better than Infinite, probably."
2027,0,RT @eevilynee: JAKE LOCKLEY SAID LATINO SUPREMACY #MoonKnight https://t.co/OpKVqWNrry
2028,0,RT @hiddlouistan: She can step on me or marry me or do both #LaylaElFaouly #MoonKnight https://t.co/EA1KtHuipw
2029,1,RT @NewRockstars: #MoonKnight finale spoilers without context https://t.co/u9BhoPo47J
2030,1,"RT @TheGeekyPeep: Moon Knight finale spoilers 
•
•
•

Marc Spector: “If you want him dead, do it yourself”

Jake Lockley: 

#MoonKnight htt…"
2031,1,@_Norellas_ that’s where i got spoiled at 😭 i searched up a video completely unrelated and for some reason a massiv… https://t.co/V24J4OYwRD
2032,0,"Discover every impossibility.

Benedict Cumberbatch and Elizabeth Olsen star in Marvel Studios' DOCTOR STRANGE IN T… https://t.co/6nHeddmFxt"
2033,0,It’s like if Peter Parker and Matt Murdock happily shared a body but didn’t realize Frank Castle sometimes took over. #MoonKnight
2034,0,"RT @HypnoETH: 🚀 HaLo Labs NFT Giveaway 🚀

🚨MINT DATE: May 13th, 16:00 UTC🚨

🎁 MASSIVE GIVEAWAY 🎁

3 $SOL ($300) &amp; 25x WL Spots 🔥

Rules:
👉…"
2035,0,"RT @Mstarthegreat: Quick freestyle this morning on calm down by @heisrema 

@DONJAZZY @KDDO__ @bankulli
@TEGAMAVIN @DPRINCEMAVIN
@NevilleRe…"
2036,0,"Yeah… I like Wendy but something is wrong with her. 🫤

 #Ozark"
2037,1,"RT @TheGeekyPeep: Moon Knight finale spoilers 
•
•
•

Marc Spector: “If you want him dead, do it yourself”

Jake Lockley: 

#MoonKnight htt…"
2038,0,"RT @petertingIe: khonshu on his way to the met gala😍💅🏻
#MoonKnight https://t.co/NtxPS1MWcP"
2039,0,"RT @Trickyhours: thank you Wandavision and Moon Knight for being the best MCU shows on Disney+
#MoonKnight https://t.co/wcp7jD8MxQ"
2040,1,"RT @waltersndanvers: #MoonKnight episode 6 spoilers 
-
-
-
-
-
-
STEVEN FIXING HIS SUIT MID FIGHT….. WE MUST STAY FOCUSED BROTHERS https://…"
2041,0,"Mint Your Ancient Egyptian GOD NFT 1 MATIC only 

💰💰 #Khonsu #MoonKnight #Khonshu 💰💰

 ⏩⏩ https://t.co/4sDmyUfqrE ⏪… https://t.co/XW9HXBp4jJ"
2042,0,RT @SylvSynopsis: Ever seen someone cry without tears and then have a completely straight face void of emotion 10 seconds later? This actin…
2043,0,Do Ozark and Queen of the South exist in the same universe?!?
2044,0,Always been a fan of @Marvel and #StanLee. Never missed a hero movie but now I'm watching @elonmusk. He's the real… https://t.co/D7plbj5FYi
2045,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
2046,0,"#MoonKnight
Amazing show
also love the fact that they portrayed Arabians like normal people for the first time in H… https://t.co/e1yOOYv2lx"
2047,0,RT @papyuuno: i watched the furry movie im sorry heres fanart #TheBadGuys https://t.co/p0zAe12vu9
2048,0,RT @chrisdadeviant: boom #MoonKnight https://t.co/8ggd181G4A
2049,0,RT @HausofHilton: Please watch Wandavision before watching Dr Strange
2050,0,"Jason Mamoa deserves better than this train wreck as his leading lady 🤧

🚨  Sign the Petition  🚨

Remove Amber Hear… https://t.co/0rq5gMO6eQ"
2051,1,"RT @NickFaldo006: Happy birthday @McIlroyRory 🥳🎂

Spoiler Alert: he turns 33 today 😉 https://t.co/uPqMwuA8nj"
2052,0,#Ozark final season couldn’t have been any more mid. What a terrible fucking last season
2053,0,RT @moonknight: Experience the epic conclusion tonight. Stream the season finale of Marvel Studios’ #MoonKnight on @DisneyPlus. https://t.c…
2054,0,"RT @ImmaCallYouBack: Will Smith just lost a bunch of roles from slappin Chris Rock one time.

This woman abused Johnny Depp for years, cut…"
2055,0,"RT @prattprattpratt: Tune in tomorrow! #JurassicWorldDominion 
@TODAYshow @FallonTonight @JurassicWorld @UniversalPics https://t.co/emy3scp…"
2056,0,RT @OptimistPrime99: #Batman #Catwoman #BatCat by Tim Sale https://t.co/EKVWf20u4Y
2057,1,"RT @RT3NENBAUM: #MoonKnight spoilers
•
•
•
•
hottest marvel couple https://t.co/DKXx12wXb7"
2058,0,RT @CS11__: In 10 years The Batman will have finished its trilogy when Man Of Steel still won’t have a sequel 💀
2059,0,"RT @AEGRO_84: Some people don't seem to understand how big of a deal is Halo Infinite flopping on Xbox.

Imagine a mainline Mario game flop…"
2060,0,RT @buckwindow: So we making up people now
2061,0,"Top 3 best mcu phase 4 series versi saya
1. #Loki
2. #MoonKnight
3. #WandaVision https://t.co/lcBDVIBOcH"
2062,1,"RT @ZenitsuStreams: God pls dont spoil @
#DoctorStrange #MultiverseOfMadness #Wanda https://t.co/UJYmar6kYb"
2063,1,"RT @oscarmybabys: #MoonKnight    spoilers
.
.
.
.
.
.
.
. 
the switching between marc and steven were crazy damn GIVE OSCAR ISAAC EVERY AWA…"
2064,1,RT @BBU_BLACKPINK: WHAT SONG #JISOO? spoiler “the song is good”👀 @BLACKPINK
2065,0,"RT @HypnoETH: 🚀 HaLo Labs NFT Giveaway 🚀

🚨MINT DATE: May 13th, 16:00 UTC🚨

🎁 MASSIVE GIVEAWAY 🎁

3 $SOL ($300) &amp; 25x WL Spots 🔥

Rules:
👉…"
2066,0,@lesbobomb still taking me out GOD
